Order ID,Order_Date,City,Month,Hour,DayOfWeek,DayType,Total_Items,Unique_Products,Order_Value,Order_Segment,Categories,Is_Multi_Product
198966,2019-05-26 11:25:00,Boston,5,11,Sunday,Weekend,2,1,7.68,Low,Accessories,0
198967,2019-05-07 10:04:00,Portland,5,10,Tuesday,Weekday,1,1,99.99,Medium,Audio,0
198968,2019-05-25 18:34:00,Los Angeles,5,18,Saturday,Weekend,1,1,14.95,Medium,Accessories,0
198969,2019-05-20 13:23:00,San Francisco,5,13,Monday,Weekday,2,1,7.68,Low,Accessories,0
198970,2019-05-27 13:50:00,Los Angeles,5,13,Monday,Weekday,1,1,11.95,Low,Accessories,0
198971,2019-05-01 22:20:00,Los Angeles,5,22,Wednesday,Weekday,1,1,149.99,Medium,Electronics,0
198972,2019-05-19 19:44:00,San Francisco,5,19,Sunday,Weekend,1,1,2.99,Low,Accessories,0
198973,2019-05-14 17:31:00,San Francisco,5,17,Tuesday,Weekday,1,1,99.99,Medium,Audio,0
198974,2019-05-13 08:34:00,Dallas,5,8,Monday,Weekday,1,1,149.99,Medium,Electronics,0
198975,2019-05-05 18:09:00,Los Angeles,5,18,Sunday,Weekend,1,1,150.0,High,Audio,0
198976,2019-05-26 19:31:00,Seattle,5,19,Sunday,Weekend,1,1,149.99,Medium,Electronics,0
198977,2019-05-22 16:15:00,Dallas,5,16,Wednesday,Weekday,1,1,149.99,Medium,Electronics,0
198978,2019-05-02 11:06:00,San Francisco,5,11,Thursday,Weekday,1,1,3.84,Low,Accessories,0
198979,2019-05-25 21:54:00,Dallas,5,21,Saturday,Weekend,1,1,3.84,Low,Accessories,0
198980,2019-05-25 16:47:00,Seattle,5,16,Saturday,Weekend,1,1,150.0,High,Audio,0
198981,2019-05-15 10:51:00,San Francisco,5,10,Wednesday,Weekday,1,1,11.99,Low,Audio,0
198982,2019-05-26 19:19:00,Austin,5,19,Sunday,Weekend,2,2,714.95,High,"Accessories, Electronics",1
198983,2019-05-09 10:53:00,San Francisco,5,10,Thursday,Weekday,1,1,3.84,Low,Accessories,0
198984,2019-05-01 07:32:00,San Francisco,5,7,Wednesday,Weekday,1,1,2.99,Low,Accessories,0
198985,2019-05-15 12:03:00,Seattle,5,12,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
198986,2019-05-13 10:15:00,Dallas,5,10,Monday,Weekday,1,1,11.95,Low,Accessories,0
198987,2019-05-25 15:25:00,Boston,5,15,Saturday,Weekend,1,1,11.99,Low,Audio,0
198988,2019-05-15 17:45:00,Atlanta,5,17,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
198989,2019-05-01 16:55:00,New York City,5,16,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
198990,2019-05-13 07:04:00,New York City,5,7,Monday,Weekday,1,1,14.95,Medium,Accessories,0
198991,2019-05-12 13:09:00,Dallas,5,13,Sunday,Weekend,1,1,99.99,Medium,Audio,0
198992,2019-05-27 12:07:00,Seattle,5,12,Monday,Weekday,1,1,99.99,Medium,Audio,0
198993,2019-05-09 19:36:00,Los Angeles,5,19,Thursday,Weekday,1,1,99.99,Medium,Audio,0
198994,2019-05-30 11:21:00,Los Angeles,5,11,Thursday,Weekday,1,1,11.95,Low,Accessories,0
198995,2019-05-23 00:29:00,Boston,5,0,Thursday,Weekday,1,1,3.84,Low,Accessories,0
198996,2019-05-30 13:49:00,San Francisco,5,13,Thursday,Weekday,2,2,711.99,High,"Audio, Electronics",1
198997,2019-05-09 19:15:00,Boston,5,19,Thursday,Weekday,1,1,11.99,Low,Audio,0
198998,2019-05-09 17:43:00,San Francisco,5,17,Thursday,Weekday,1,1,11.95,Low,Accessories,0
198999,2019-05-16 06:11:00,Los Angeles,5,6,Thursday,Weekday,1,1,1700.0,High,Electronics,0
199000,2019-05-31 14:55:00,San Francisco,5,14,Friday,Weekday,1,1,3.84,Low,Accessories,0
199001,2019-05-31 13:27:00,Boston,5,13,Friday,Weekday,1,1,14.95,Medium,Accessories,0
199002,2019-05-29 11:03:00,New York City,5,11,Wednesday,Weekday,1,1,14.95,Medium,Accessories,0
199003,2019-05-16 18:34:00,San Francisco,5,18,Thursday,Weekday,1,1,14.95,Medium,Accessories,0
199004,2019-05-29 01:21:00,Atlanta,5,1,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
199005,2019-05-19 10:58:00,New York City,5,10,Sunday,Weekend,1,1,150.0,High,Audio,0
199006,2019-05-04 20:59:00,Seattle,5,20,Saturday,Weekend,1,1,1700.0,High,Electronics,0
199007,2019-05-02 20:47:00,San Francisco,5,20,Thursday,Weekday,1,1,600.0,High,Home Appliances,0
199008,2019-05-07 19:01:00,Los Angeles,5,19,Tuesday,Weekday,2,1,23.9,Medium,Accessories,0
199009,2019-05-28 10:31:00,Los Angeles,5,10,Tuesday,Weekday,1,1,11.95,Low,Accessories,0
199010,2019-05-10 08:18:00,Los Angeles,5,8,Friday,Weekday,1,1,11.95,Low,Accessories,0
199011,2019-05-19 12:26:00,Seattle,5,12,Sunday,Weekend,1,1,11.95,Low,Accessories,0
199012,2019-05-05 00:51:00,Los Angeles,5,0,Sunday,Weekend,1,1,1700.0,High,Electronics,0
199013,2019-05-29 11:31:00,Los Angeles,5,11,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
199014,2019-05-14 11:45:00,Los Angeles,5,11,Tuesday,Weekday,1,1,149.99,Medium,Electronics,0
199015,2019-05-24 10:43:00,San Francisco,5,10,Friday,Weekday,1,1,389.99,High,Electronics,0
199016,2019-05-02 13:33:00,New York City,5,13,Thursday,Weekday,1,1,150.0,High,Audio,0
199017,2019-05-15 19:04:00,New York City,5,19,Wednesday,Weekday,2,2,152.99,High,"Accessories, Audio",1
199018,2019-05-11 13:15:00,Los Angeles,5,13,Saturday,Weekend,2,2,711.99,High,"Audio, Electronics",1
199019,2019-05-18 10:52:00,San Francisco,5,10,Saturday,Weekend,1,1,3.84,Low,Accessories,0
199020,2019-05-13 13:58:00,Austin,5,13,Monday,Weekday,4,1,11.96,Low,Accessories,0
199021,2019-05-24 02:33:00,New York City,5,2,Friday,Weekday,1,1,99.99,Medium,Audio,0
199022,2019-05-06 23:37:00,San Francisco,5,23,Monday,Weekday,1,1,999.99,High,Electronics,0
199023,2019-05-22 19:12:00,Los Angeles,5,19,Wednesday,Weekday,1,1,109.99,Medium,Electronics,0
199024,2019-05-22 11:24:00,Dallas,5,11,Wednesday,Weekday,1,1,389.99,High,Electronics,0
199025,2019-05-13 10:59:00,Los Angeles,5,10,Monday,Weekday,1,1,150.0,High,Audio,0
199026,2019-05-22 17:29:00,San Francisco,5,17,Wednesday,Weekday,1,1,109.99,Medium,Electronics,0
199027,2019-05-18 12:46:00,San Francisco,5,12,Saturday,Weekend,1,1,400.0,High,Electronics,0
199028,2019-05-18 18:43:00,Atlanta,5,18,Saturday,Weekend,1,1,600.0,High,Electronics,0
199029,2019-05-15 15:38:00,Portland,5,15,Wednesday,Weekday,1,1,379.99,High,Electronics,0
199030,2019-05-02 20:46:00,Los Angeles,5,20,Thursday,Weekday,1,1,2.99,Low,Accessories,0
199031,2019-05-05 11:55:00,Boston,5,11,Sunday,Weekend,1,1,379.99,High,Electronics,0
199032,2019-05-23 14:02:00,San Francisco,5,14,Thursday,Weekday,1,1,11.99,Low,Audio,0
199033,2019-05-25 10:24:00,San Francisco,5,10,Saturday,Weekend,1,1,149.99,Medium,Electronics,0
199034,2019-05-25 19:30:00,San Francisco,5,19,Saturday,Weekend,1,1,99.99,Medium,Audio,0
199035,2019-05-08 23:14:00,Atlanta,5,23,Wednesday,Weekday,1,1,14.95,Medium,Accessories,0
199036,2019-05-04 18:22:00,New York City,5,18,Saturday,Weekend,1,1,149.99,Medium,Electronics,0
199037,2019-05-03 14:24:00,Boston,5,14,Friday,Weekday,1,1,300.0,High,Electronics,0
199038,2019-05-31 16:50:00,Seattle,5,16,Friday,Weekday,1,1,600.0,High,Electronics,0
199039,2019-05-17 17:25:00,Atlanta,5,17,Friday,Weekday,1,1,3.84,Low,Accessories,0
199040,2019-05-11 19:45:00,Los Angeles,5,19,Saturday,Weekend,1,1,99.99,Medium,Audio,0
199041,2019-05-30 11:06:00,Boston,5,11,Thursday,Weekday,1,1,3.84,Low,Accessories,0
199042,2019-05-12 09:40:00,New York City,5,9,Sunday,Weekend,1,1,700.0,High,Electronics,0
199043,2019-05-01 20:48:00,Austin,5,20,Wednesday,Weekday,1,1,11.99,Low,Audio,0
199044,2019-05-11 17:49:00,Boston,5,17,Saturday,Weekend,1,1,14.95,Medium,Accessories,0
199045,2019-05-02 17:28:00,San Francisco,5,17,Thursday,Weekday,1,1,150.0,High,Audio,0
199046,2019-05-29 15:59:00,San Francisco,5,15,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
199047,2019-05-26 17:35:00,New York City,5,17,Sunday,Weekend,1,1,379.99,High,Electronics,0
199048,2019-05-23 16:55:00,San Francisco,5,16,Thursday,Weekday,1,1,14.95,Medium,Accessories,0
199049,2019-05-02 23:00:00,Seattle,5,23,Thursday,Weekday,1,1,11.99,Low,Audio,0
199050,2019-05-06 19:55:00,Boston,5,19,Monday,Weekday,1,1,379.99,High,Electronics,0
199051,2019-05-06 12:04:00,Seattle,5,12,Monday,Weekday,1,1,109.99,Medium,Electronics,0
199052,2019-05-11 06:36:00,Portland,5,6,Saturday,Weekend,1,1,2.99,Low,Accessories,0
199053,2019-05-11 15:15:00,San Francisco,5,15,Saturday,Weekend,1,1,150.0,High,Audio,0
199054,2019-05-27 11:43:00,San Francisco,5,11,Monday,Weekday,1,1,2.99,Low,Accessories,0
199055,2019-05-04 15:04:00,Dallas,5,15,Saturday,Weekend,1,1,11.99,Low,Audio,0
199056,2019-05-10 14:23:00,Atlanta,5,14,Friday,Weekday,1,1,149.99,Medium,Electronics,0
199057,2019-05-31 20:09:00,Portland,5,20,Friday,Weekday,1,1,389.99,High,Electronics,0
199058,2019-05-23 15:36:00,Los Angeles,5,15,Thursday,Weekday,1,1,11.99,Low,Audio,0
199059,2019-05-29 12:53:00,Atlanta,5,12,Wednesday,Weekday,1,1,700.0,High,Electronics,0
199060,2019-05-28 11:37:00,Boston,5,11,Tuesday,Weekday,1,1,99.99,Medium,Audio,0
199061,2019-05-26 19:28:00,Boston,5,19,Sunday,Weekend,1,1,99.99,Medium,Audio,0
199062,2019-05-10 17:58:00,New York City,5,17,Friday,Weekday,1,1,389.99,High,Electronics,0
199063,2019-05-18 18:54:00,Los Angeles,5,18,Saturday,Weekend,1,1,11.95,Low,Accessories,0
199064,2019-05-12 14:08:00,Los Angeles,5,14,Sunday,Weekend,2,2,611.95,High,"Accessories, Electronics",1
199065,2019-05-30 23:23:00,San Francisco,5,23,Thursday,Weekday,1,1,150.0,High,Audio,0
199066,2019-05-14 21:44:00,Los Angeles,5,21,Tuesday,Weekday,1,1,149.99,Medium,Electronics,0
199067,2019-05-17 13:25:00,Dallas,5,13,Friday,Weekday,2,1,5.98,Low,Accessories,0
199068,2019-05-17 19:50:00,New York City,5,19,Friday,Weekday,1,1,11.99,Low,Audio,0
199069,2019-05-28 09:51:00,Los Angeles,5,9,Tuesday,Weekday,1,1,99.99,Medium,Audio,0
199070,2019-05-04 19:19:00,Los Angeles,5,19,Saturday,Weekend,1,1,109.99,Medium,Electronics,0
199071,2019-05-27 20:23:00,Dallas,5,20,Monday,Weekday,1,1,3.84,Low,Accessories,0
199072,2019-05-22 14:40:00,Portland,5,14,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
199073,2019-05-04 11:09:00,Los Angeles,5,11,Saturday,Weekend,1,1,11.99,Low,Audio,0
199074,2019-05-01 14:29:00,New York City,5,14,Wednesday,Weekday,3,1,8.97,Low,Accessories,0
199075,2019-05-19 21:07:00,New York City,5,21,Sunday,Weekend,1,1,150.0,High,Audio,0
199076,2019-05-29 12:48:00,Los Angeles,5,12,Wednesday,Weekday,1,1,149.99,Medium,Electronics,0
199077,2019-05-30 22:47:00,New York City,5,22,Thursday,Weekday,1,1,389.99,High,Electronics,0
199078,2019-05-23 11:01:00,San Francisco,5,11,Thursday,Weekday,1,1,389.99,High,Electronics,0
199079,2019-05-21 01:44:00,Los Angeles,5,1,Tuesday,Weekday,1,1,99.99,Medium,Audio,0
199080,2019-05-05 18:42:00,San Francisco,5,18,Sunday,Weekend,1,1,3.84,Low,Accessories,0
199081,2019-05-29 12:04:00,Portland,5,12,Wednesday,Weekday,1,1,11.99,Low,Audio,0
199082,2019-05-13 19:55:00,Dallas,5,19,Monday,Weekday,1,1,150.0,High,Audio,0
199083,2019-05-23 09:49:00,New York City,5,9,Thursday,Weekday,1,1,14.95,Medium,Accessories,0
199084,2019-05-22 19:52:00,New York City,5,19,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
199085,2019-05-01 21:51:00,Austin,5,21,Wednesday,Weekday,1,1,11.99,Low,Audio,0
199086,2019-05-22 13:24:00,San Francisco,5,13,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
199087,2019-05-09 18:09:00,Seattle,5,18,Thursday,Weekday,2,1,5.98,Low,Accessories,0
199088,2019-05-29 22:06:00,San Francisco,5,22,Wednesday,Weekday,2,1,5.98,Low,Accessories,0
199089,2019-05-05 23:31:00,Boston,5,23,Sunday,Weekend,1,1,14.95,Medium,Accessories,0
199090,2019-05-06 11:40:00,New York City,5,11,Monday,Weekday,1,1,14.95,Medium,Accessories,0
199091,2019-05-11 14:57:00,Los Angeles,5,14,Saturday,Weekend,1,1,389.99,High,Electronics,0
199092,2019-05-31 10:54:00,Dallas,5,10,Friday,Weekday,1,1,14.95,Medium,Accessories,0
199093,2019-05-29 12:08:00,Los Angeles,5,12,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
199094,2019-05-17 08:35:00,Portland,5,8,Friday,Weekday,1,1,700.0,High,Electronics,0
199095,2019-05-20 22:13:00,Atlanta,5,22,Monday,Weekday,1,1,999.99,High,Electronics,0
199096,2019-05-23 16:07:00,Austin,5,16,Thursday,Weekday,1,1,700.0,High,Electronics,0
199097,2019-05-04 04:57:00,New York City,5,4,Saturday,Weekend,1,1,2.99,Low,Accessories,0
199098,2019-06-01 00:50:00,Los Angeles,6,0,Saturday,Weekend,2,1,7.68,Low,Accessories,0
199099,2019-05-08 17:10:00,Atlanta,5,17,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
199100,2019-05-26 14:23:00,Los Angeles,5,14,Sunday,Weekend,1,1,11.95,Low,Accessories,0
199101,2019-05-13 17:32:00,Austin,5,17,Monday,Weekday,1,1,14.95,Medium,Accessories,0
199102,2019-05-20 08:52:00,San Francisco,5,8,Monday,Weekday,1,1,14.95,Medium,Accessories,0
199103,2019-05-06 10:38:00,Los Angeles,5,10,Monday,Weekday,1,1,11.99,Low,Audio,0
199104,2019-05-26 10:24:00,Boston,5,10,Sunday,Weekend,1,1,11.95,Low,Accessories,0
199105,2019-05-28 08:45:00,San Francisco,5,8,Tuesday,Weekday,1,1,149.99,Medium,Electronics,0
199106,2019-05-10 12:36:00,Portland,5,12,Friday,Weekday,1,1,300.0,High,Electronics,0
199107,2019-05-13 09:20:00,San Francisco,5,9,Monday,Weekday,1,1,11.95,Low,Accessories,0
199108,2019-05-21 17:53:00,San Francisco,5,17,Tuesday,Weekday,1,1,1700.0,High,Electronics,0
199109,2019-05-07 14:46:00,San Francisco,5,14,Tuesday,Weekday,1,1,11.99,Low,Audio,0
199110,2019-05-28 12:26:00,New York City,5,12,Tuesday,Weekday,1,1,11.99,Low,Audio,0
199111,2019-05-17 15:10:00,San Francisco,5,15,Friday,Weekday,1,1,14.95,Medium,Accessories,0
199112,2019-05-13 14:48:00,New York City,5,14,Monday,Weekday,1,1,150.0,High,Audio,0
199113,2019-05-26 14:37:00,San Francisco,5,14,Sunday,Weekend,1,1,149.99,Medium,Electronics,0
199114,2019-05-23 22:46:00,Boston,5,22,Thursday,Weekday,1,1,150.0,High,Audio,0
199115,2019-05-07 12:32:00,San Francisco,5,12,Tuesday,Weekday,1,1,2.99,Low,Accessories,0
199116,2019-05-29 17:46:00,San Francisco,5,17,Wednesday,Weekday,2,1,29.9,Medium,Accessories,0
199117,2019-05-02 15:58:00,San Francisco,5,15,Thursday,Weekday,1,1,2.99,Low,Accessories,0
199118,2019-05-11 13:11:00,Boston,5,13,Saturday,Weekend,1,1,11.99,Low,Audio,0
199119,2019-05-10 21:06:00,Boston,5,21,Friday,Weekday,1,1,11.95,Low,Accessories,0
199120,2019-05-30 22:37:00,Los Angeles,5,22,Thursday,Weekday,1,1,300.0,High,Electronics,0
199121,2019-05-07 21:07:00,Boston,5,21,Tuesday,Weekday,1,1,99.99,Medium,Audio,0
199122,2019-05-09 15:02:00,Portland,5,15,Thursday,Weekday,1,1,11.95,Low,Accessories,0
199123,2019-05-05 08:31:00,Los Angeles,5,8,Sunday,Weekend,1,1,389.99,High,Electronics,0
199124,2019-05-31 18:15:00,San Francisco,5,18,Friday,Weekday,1,1,150.0,High,Audio,0
199125,2019-05-12 06:49:00,Portland,5,6,Sunday,Weekend,1,1,14.95,Medium,Accessories,0
199126,2019-05-02 00:20:00,Atlanta,5,0,Thursday,Weekday,1,1,149.99,Medium,Electronics,0
199127,2019-05-02 11:47:00,Los Angeles,5,11,Thursday,Weekday,1,1,3.84,Low,Accessories,0
199128,2019-05-01 23:13:00,San Francisco,5,23,Wednesday,Weekday,1,1,14.95,Medium,Accessories,0
199129,2019-05-13 14:58:00,Los Angeles,5,14,Monday,Weekday,1,1,109.99,Medium,Electronics,0
199130,2019-05-26 00:23:00,San Francisco,5,0,Sunday,Weekend,1,1,379.99,High,Electronics,0
199131,2019-05-26 15:15:00,Los Angeles,5,15,Sunday,Weekend,1,1,14.95,Medium,Accessories,0
199132,2019-05-13 18:01:00,San Francisco,5,18,Monday,Weekday,1,1,11.95,Low,Accessories,0
199133,2019-05-11 13:22:00,San Francisco,5,13,Saturday,Weekend,1,1,2.99,Low,Accessories,0
199134,2019-05-24 08:34:00,Boston,5,8,Friday,Weekday,1,1,109.99,Medium,Electronics,0
199135,2019-05-15 19:18:00,Boston,5,19,Wednesday,Weekday,1,1,1700.0,High,Electronics,0
199136,2019-05-29 02:06:00,Los Angeles,5,2,Wednesday,Weekday,1,1,150.0,High,Audio,0
199137,2019-05-05 10:18:00,San Francisco,5,10,Sunday,Weekend,1,1,3.84,Low,Accessories,0
199138,2019-05-22 05:00:00,Dallas,5,5,Wednesday,Weekday,1,1,600.0,High,Electronics,0
199139,2019-05-23 19:05:00,Portland,5,19,Thursday,Weekday,1,1,14.95,Medium,Accessories,0
199140,2019-05-04 18:37:00,Seattle,5,18,Saturday,Weekend,1,1,99.99,Medium,Audio,0
199141,2019-05-22 14:27:00,San Francisco,5,14,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
199142,2019-05-10 17:57:00,Atlanta,5,17,Friday,Weekday,1,1,3.84,Low,Accessories,0
199143,2019-05-21 14:02:00,San Francisco,5,14,Tuesday,Weekday,2,1,5.98,Low,Accessories,0
199144,2019-05-25 18:28:00,San Francisco,5,18,Saturday,Weekend,1,1,109.99,Medium,Electronics,0
199145,2019-05-29 18:11:00,Boston,5,18,Wednesday,Weekday,1,1,109.99,Medium,Electronics,0
199146,2019-05-10 09:00:00,San Francisco,5,9,Friday,Weekday,1,1,3.84,Low,Accessories,0
199147,2019-05-25 20:56:00,San Francisco,5,20,Saturday,Weekend,1,1,2.99,Low,Accessories,0
199148,2019-05-24 16:26:00,Los Angeles,5,16,Friday,Weekday,1,1,14.95,Medium,Accessories,0
199149,2019-05-14 19:55:00,New York City,5,19,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
199150,2019-05-08 19:12:00,San Francisco,5,19,Wednesday,Weekday,2,1,5.98,Low,Accessories,0
199151,2019-05-23 19:03:00,San Francisco,5,19,Thursday,Weekday,1,1,99.99,Medium,Audio,0
199152,2019-05-10 19:56:00,New York City,5,19,Friday,Weekday,1,1,149.99,Medium,Electronics,0
199153,2019-05-25 17:24:00,Los Angeles,5,17,Saturday,Weekend,1,1,99.99,Medium,Audio,0
199154,2019-05-20 13:41:00,San Francisco,5,13,Monday,Weekday,1,1,11.99,Low,Audio,0
199155,2019-05-21 10:36:00,San Francisco,5,10,Tuesday,Weekday,1,1,11.95,Low,Accessories,0
199156,2019-05-13 21:58:00,Atlanta,5,21,Monday,Weekday,1,1,379.99,High,Electronics,0
199157,2019-05-15 00:33:00,San Francisco,5,0,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
199158,2019-05-13 12:31:00,San Francisco,5,12,Monday,Weekday,1,1,14.95,Medium,Accessories,0
199159,2019-05-06 20:47:00,Atlanta,5,20,Monday,Weekday,2,1,7.68,Low,Accessories,0
199160,2019-05-04 22:44:00,Seattle,5,22,Saturday,Weekend,1,1,99.99,Medium,Audio,0
199161,2019-05-25 16:46:00,Portland,5,16,Saturday,Weekend,1,1,2.99,Low,Accessories,0
199162,2019-05-20 21:22:00,Seattle,5,21,Monday,Weekday,1,1,600.0,High,Electronics,0
199163,2019-05-18 21:44:00,Los Angeles,5,21,Saturday,Weekend,1,1,99.99,Medium,Audio,0
199164,2019-05-16 14:54:00,San Francisco,5,14,Thursday,Weekday,1,1,99.99,Medium,Audio,0
199165,2019-05-22 06:36:00,New York City,5,6,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
199166,2019-05-10 22:54:00,Los Angeles,5,22,Friday,Weekday,1,1,150.0,High,Audio,0
199167,2019-05-29 20:44:00,San Francisco,5,20,Wednesday,Weekday,1,1,999.99,High,Electronics,0
199168,2019-05-16 17:41:00,San Francisco,5,17,Thursday,Weekday,1,1,99.99,Medium,Audio,0
199169,2019-05-03 09:06:00,Portland,5,9,Friday,Weekday,1,1,379.99,High,Electronics,0
199170,2019-05-14 15:03:00,Austin,5,15,Tuesday,Weekday,1,1,99.99,Medium,Audio,0
199171,2019-05-02 15:36:00,Seattle,5,15,Thursday,Weekday,1,1,150.0,High,Audio,0
199172,2019-05-08 12:18:00,Los Angeles,5,12,Wednesday,Weekday,1,1,11.99,Low,Audio,0
199173,2019-05-23 16:03:00,New York City,5,16,Thursday,Weekday,1,1,3.84,Low,Accessories,0
199174,2019-05-22 10:29:00,San Francisco,5,10,Wednesday,Weekday,1,1,700.0,High,Electronics,0
199175,2019-05-28 22:25:00,Los Angeles,5,22,Tuesday,Weekday,1,1,109.99,Medium,Electronics,0
199176,2019-05-01 20:31:00,Boston,5,20,Wednesday,Weekday,1,1,389.99,High,Electronics,0
199177,2019-05-18 10:31:00,New York City,5,10,Saturday,Weekend,1,1,14.95,Medium,Accessories,0
199178,2019-05-14 09:13:00,Los Angeles,5,9,Tuesday,Weekday,1,1,149.99,Medium,Electronics,0
199179,2019-05-04 11:52:00,Portland,5,11,Saturday,Weekend,1,1,14.95,Medium,Accessories,0
199180,2019-05-08 01:14:00,New York City,5,1,Wednesday,Weekday,1,1,700.0,High,Electronics,0
199181,2019-05-30 16:59:00,Dallas,5,16,Thursday,Weekday,1,1,2.99,Low,Accessories,0
199182,2019-05-22 20:17:00,San Francisco,5,20,Wednesday,Weekday,1,1,2.99,Low,Accessories,0
199183,2019-05-05 13:50:00,Atlanta,5,13,Sunday,Weekend,1,1,14.95,Medium,Accessories,0
199184,2019-05-17 21:57:00,Los Angeles,5,21,Friday,Weekday,1,1,389.99,High,Electronics,0
199185,2019-05-07 10:53:00,Los Angeles,5,10,Tuesday,Weekday,1,1,3.84,Low,Accessories,0
199186,2019-05-13 17:40:00,San Francisco,5,17,Monday,Weekday,1,1,3.84,Low,Accessories,0
199187,2019-05-12 17:09:00,Dallas,5,17,Sunday,Weekend,1,1,2.99,Low,Accessories,0
199188,2019-05-09 20:26:00,Los Angeles,5,20,Thursday,Weekday,1,1,11.95,Low,Accessories,0
199189,2019-05-22 22:01:00,San Francisco,5,22,Wednesday,Weekday,1,1,150.0,High,Audio,0
199190,2019-05-26 18:10:00,San Francisco,5,18,Sunday,Weekend,1,1,99.99,Medium,Audio,0
199191,2019-05-29 21:33:00,Portland,5,21,Wednesday,Weekday,3,1,8.97,Low,Accessories,0
199192,2019-05-27 18:22:00,San Francisco,5,18,Monday,Weekday,2,1,1200.0,High,Electronics,0
199193,2019-05-29 22:59:00,San Francisco,5,22,Wednesday,Weekday,1,1,11.99,Low,Audio,0
199194,2019-05-06 07:24:00,Boston,5,7,Monday,Weekday,1,1,300.0,High,Electronics,0
199195,2019-05-18 15:55:00,Los Angeles,5,15,Saturday,Weekend,1,1,99.99,Medium,Audio,0
199196,2019-05-13 22:03:00,Seattle,5,22,Monday,Weekday,1,1,600.0,High,Electronics,0
199197,2019-05-20 20:16:00,Los Angeles,5,20,Monday,Weekday,1,1,3.84,Low,Accessories,0
199198,2019-05-25 21:28:00,San Francisco,5,21,Saturday,Weekend,1,1,11.95,Low,Accessories,0
199199,2019-05-26 12:01:00,Boston,5,12,Sunday,Weekend,1,1,379.99,High,Electronics,0
199200,2019-05-05 11:13:00,San Francisco,5,11,Sunday,Weekend,3,1,8.97,Low,Accessories,0
199201,2019-05-08 11:44:00,New York City,5,11,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
199202,2019-05-21 09:13:00,San Francisco,5,9,Tuesday,Weekday,1,1,1700.0,High,Electronics,0
199203,2019-05-01 11:46:00,Los Angeles,5,11,Wednesday,Weekday,1,1,300.0,High,Electronics,0
199204,2019-05-16 09:29:00,Los Angeles,5,9,Thursday,Weekday,2,1,7.68,Low,Accessories,0
199205,2019-05-31 14:18:00,San Francisco,5,14,Friday,Weekday,1,1,379.99,High,Electronics,0
199206,2019-05-25 19:16:00,Portland,5,19,Saturday,Weekend,1,1,11.99,Low,Audio,0
199207,2019-05-15 11:41:00,Portland,5,11,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
199208,2019-05-12 12:09:00,Dallas,5,12,Sunday,Weekend,2,1,23.9,Medium,Accessories,0
199209,2019-05-05 08:43:00,New York City,5,8,Sunday,Weekend,1,1,11.95,Low,Accessories,0
199210,2019-05-28 21:39:00,Portland,5,21,Tuesday,Weekday,3,1,11.52,Low,Accessories,0
199211,2019-05-25 11:45:00,San Francisco,5,11,Saturday,Weekend,2,2,714.95,High,"Accessories, Electronics",1
199212,2019-05-06 17:47:00,Los Angeles,5,17,Monday,Weekday,1,1,14.95,Medium,Accessories,0
199213,2019-05-10 12:58:00,San Francisco,5,12,Friday,Weekday,1,1,99.99,Medium,Audio,0
199214,2019-05-21 20:39:00,Boston,5,20,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
199215,2019-05-18 14:00:00,Seattle,5,14,Saturday,Weekend,1,1,400.0,High,Electronics,0
199216,2019-05-28 20:34:00,Atlanta,5,20,Tuesday,Weekday,1,1,2.99,Low,Accessories,0
199217,2019-05-21 14:15:00,Austin,5,14,Tuesday,Weekday,1,1,11.95,Low,Accessories,0
199218,2019-05-04 18:15:00,New York City,5,18,Saturday,Weekend,1,1,149.99,Medium,Electronics,0
199219,2019-05-07 21:46:00,Austin,5,21,Tuesday,Weekday,1,1,11.99,Low,Audio,0
199220,2019-05-20 21:14:00,San Francisco,5,21,Monday,Weekday,1,1,2.99,Low,Accessories,0
